CVE-2015-0001,
CVE-2015-0233,MEDIUM,4.2,0.33591720022271754
CVE-2015-0234,HIGH,7.5,9.383971584890405
CVE-2015-0235,
CVE-2015-0236,
CVE-2015-0237,
CVE-2015-0238,LOW,3.3,0.0006280254842351197
CVE-2015-0239,
CVE-2015-0240,
CVE-2015-0241,HIGH,8.8,10.832657416998892
CVE-2015-0242,HIGH,8.8,10.832657416998892
CVE-2015-0243,HIGH,8.8,10.832657416998892
CVE-2015-0244,CRITICAL,9.8,40.14625512566462
CVE-2015-0245,
CVE-2015-0246,
CVE-2015-0247,
CVE-2015-0248,
CVE-2015-0249,HIGH,7.2,9.016880555688154
CVE-2015-0250,
CVE-2015-0251,
CVE-2015-0252,
CVE-2015-0253,
CVE-2015-0254,
CVE-2015-0255,
CVE-2015-0257,
CVE-2015-0258,HIGH,8.8,10.781853887216561
CVE-2015-0259,
CVE-2015-0260,
CVE-2015-0261,
CVE-2015-0262,
CVE-2015-0263,
CVE-2015-0264,
CVE-2015-0265,MEDIUM,6.1,0.48916325581395365
CVE-2015-0266,HIGH,7.1,8.90737803420248
CVE-2015-0267,
CVE-2015-0268,
CVE-2015-0269,MEDIUM,4.3,0.3419555151515151
CVE-2015-0270,CRITICAL,9.8,39.922261101908084
CVE-2015-0271,
CVE-2015-0272,
CVE-2015-0273,
CVE-2015-0274,
CVE-2015-0275,
CVE-2015-0276,HIGH,8.8,10.732135756104471
CVE-2015-0277,
CVE-2015-0278,
CVE-2015-0279,
CVE-2015-0282,
CVE-2015-0283,
CVE-2015-0284,MEDIUM,5.4,0.43297736325914243
CVE-2015-0285,
CVE-2015-0286,
CVE-2015-0287,
CVE-2015-0288,
CVE-2015-0289,
CVE-2015-0290,
CVE-2015-0291,
CVE-2015-0292,
CVE-2015-0293,
CVE-2015-0294,HIGH,7.5,9.165713333650727
CVE-2015-0295,
CVE-2015-0296,MEDIUM,4.7,0.3727173279041815
CVE-2015-0297,
CVE-2015-0298,
CVE-2015-0299,
CVE-2015-0300,
CVE-2015-0301,
CVE-2015-0302,
CVE-2015-0303,
CVE-2015-0304,
CVE-2015-0305,
CVE-2015-0306,
CVE-2015-0307,
CVE-2015-0308,
CVE-2015-0309,
CVE-2015-0310,
CVE-2015-0311,
CVE-2015-0312,
CVE-2015-0313,
CVE-2015-0314,
CVE-2015-0315,
CVE-2015-0316,
CVE-2015-0317,
CVE-2015-0318,
CVE-2015-0319,
CVE-2015-0320,
CVE-2015-0321,
CVE-2015-0322,
CVE-2015-0323,
CVE-2015-0324,
CVE-2015-0325,
CVE-2015-0326,
CVE-2015-0327,
CVE-2015-0328,
CVE-2015-0329,
CVE-2015-0330,
CVE-2015-0331,
CVE-2015-0332,
CVE-2015-0333,
CVE-2015-0334,
CVE-2015-0335,
CVE-2015-0336,
CVE-2015-0337,
CVE-2015-0338,
CVE-2015-0339,
CVE-2015-0340,
CVE-2015-0341,
CVE-2015-0342,
CVE-2015-0343,
CVE-2015-0344,
CVE-2015-0345,
CVE-2015-0346,
CVE-2015-0347,
CVE-2015-0348,
CVE-2015-0349,
CVE-2015-0350,
CVE-2015-0351,
CVE-2015-0352,
CVE-2015-0353,
CVE-2015-0354,
CVE-2015-0355,
CVE-2015-0356,
CVE-2015-0357,
CVE-2015-0358,
CVE-2015-0359,
CVE-2015-0360,
CVE-2015-0361,
CVE-2015-0362,
CVE-2015-0363,
CVE-2015-0364,
CVE-2015-0365,
CVE-2015-0366,
CVE-2015-0367,
CVE-2015-0368,
CVE-2015-0369,
CVE-2015-0370,
CVE-2015-0371,
CVE-2015-0372,
CVE-2015-0373,
CVE-2015-0374,
CVE-2015-0375,
CVE-2015-0376,
CVE-2015-0377,
CVE-2015-0378,
CVE-2015-0379,
CVE-2015-0380,
CVE-2015-0381,
CVE-2015-0382,
CVE-2015-0383,
CVE-2015-0384,
CVE-2015-0385,
CVE-2015-0386,
CVE-2015-0387,
CVE-2015-0388,
CVE-2015-0389,
CVE-2015-0390,
CVE-2015-0391,
CVE-2015-0392,
CVE-2015-0393,
CVE-2015-0394,
CVE-2015-0395,
CVE-2015-0396,
CVE-2015-0397,
CVE-2015-0398,
CVE-2015-0399,
CVE-2015-0400,
CVE-2015-0401,
CVE-2015-0402,
CVE-2015-0403,
CVE-2015-0404,
CVE-2015-0405,
CVE-2015-0406,
CVE-2015-0407,
CVE-2015-0408,
CVE-2015-0409,
CVE-2015-0410,
CVE-2015-0411,
CVE-2015-0412,
CVE-2015-0413,
CVE-2015-0414,
CVE-2015-0415,
CVE-2015-0416,
CVE-2015-0417,
CVE-2015-0418,
CVE-2015-0419,
CVE-2015-0420,
CVE-2015-0421,
CVE-2015-0422,
CVE-2015-0423,
CVE-2015-0424,
CVE-2015-0425,
CVE-2015-0426,
CVE-2015-0427,
CVE-2015-0428,
CVE-2015-0429,
CVE-2015-0430,
CVE-2015-0431,
CVE-2015-0432,
CVE-2015-0433,
CVE-2015-0434,
CVE-2015-0435,
CVE-2015-0436,
CVE-2015-0437,
CVE-2015-0438,
CVE-2015-0439,
CVE-2015-0440,
CVE-2015-0441,
CVE-2015-0442,
CVE-2015-0443,
CVE-2015-0444,
CVE-2015-0445,
CVE-2015-0446,
CVE-2015-0447,
CVE-2015-0448,
CVE-2015-0449,
CVE-2015-0450,
CVE-2015-0451,
CVE-2015-0452,
CVE-2015-0453,
CVE-2015-0454,
CVE-2015-0455,
CVE-2015-0456,
CVE-2015-0457,
CVE-2015-0458,
CVE-2015-0459,
CVE-2015-0460,
CVE-2015-0461,
CVE-2015-0462,
CVE-2015-0463,
CVE-2015-0464,
CVE-2015-0465,
CVE-2015-0466,
CVE-2015-0467,
CVE-2015-0468,
CVE-2015-0469,
CVE-2015-0470,
CVE-2015-0471,
CVE-2015-0472,
CVE-2015-0473,
CVE-2015-0474,
CVE-2015-0475,
CVE-2015-0476,
CVE-2015-0477,
CVE-2015-0478,
CVE-2015-0479,
CVE-2015-0480,
CVE-2015-0481,
CVE-2015-0482,
CVE-2015-0483,
CVE-2015-0484,
CVE-2015-0485,
CVE-2015-0486,
CVE-2015-0487,
CVE-2015-0488,
CVE-2015-0489,
CVE-2015-0490,
CVE-2015-0491,
CVE-2015-0492,
CVE-2015-0493,
CVE-2015-0494,
CVE-2015-0495,
CVE-2015-0496,
CVE-2015-0497,
CVE-2015-0498,
CVE-2015-0499,
CVE-2015-0500,
CVE-2015-0501,
CVE-2015-0502,
CVE-2015-0503,
CVE-2015-0504,
CVE-2015-0505,
CVE-2015-0506,
CVE-2015-0507,
CVE-2015-0508,
CVE-2015-0509,
CVE-2015-0510,
CVE-2015-0511,
CVE-2015-0512,
CVE-2015-0513,
CVE-2015-0514,
CVE-2015-0515,
CVE-2015-0516,
CVE-2015-0517,
CVE-2015-0518,
CVE-2015-0519,
CVE-2015-0520,
CVE-2015-0521,
CVE-2015-0522,
CVE-2015-0523,
CVE-2015-0524,
CVE-2015-0525,
CVE-2015-0526,
CVE-2015-0527,
CVE-2015-0528,
CVE-2015-0529,
CVE-2015-0530,
CVE-2015-0531,
CVE-2015-0532,
CVE-2015-0533,HIGH,7.5,126.82565848204715
CVE-2015-0534,HIGH,7.5,126.82565848204715
CVE-2015-0535,HIGH,7.5,126.82565848204715
CVE-2015-0536,HIGH,7.5,126.82565848204715
CVE-2015-0537,CRITICAL,9.8,551.4911734513134
CVE-2015-0538,
CVE-2015-0539,
CVE-2015-0540,
CVE-2015-0541,
CVE-2015-0542,
CVE-2015-0543,
CVE-2015-0544,
CVE-2015-0545,
CVE-2015-0546,
CVE-2015-0547,
CVE-2015-0548,
CVE-2015-0549,
CVE-2015-0550,
CVE-2015-0551,
CVE-2015-0552,
CVE-2015-0553,
CVE-2015-0554,
CVE-2015-0555,
CVE-2015-0556,
CVE-2015-0557,
CVE-2015-0558,MEDIUM,5.3,0.4140553083923155
CVE-2015-0559,
CVE-2015-0560,
CVE-2015-0561,
CVE-2015-0562,
CVE-2015-0563,
CVE-2015-0564,
CVE-2015-0565,CRITICAL,10.0,40.64535077917402
CVE-2015-0568,HIGH,7.8,9.501298390217718
CVE-2015-0569,HIGH,7.8,9.501959414868745
CVE-2015-0570,HIGH,7.8,9.501959414868745
CVE-2015-0571,HIGH,7.8,9.501959414868745
CVE-2015-0572,HIGH,7.0,8.526806247631285
CVE-2015-0573,CRITICAL,9.8,39.726568961853026
CVE-2015-0574,CRITICAL,9.8,40.33297308031351
CVE-2015-0575,CRITICAL,9.8,40.518183681224514
CVE-2015-0576,HIGH,7.0,8.656963232263996
CVE-2015-0577,
CVE-2015-0578,
CVE-2015-0579,
CVE-2015-0580,
CVE-2015-0581,
CVE-2015-0582,
CVE-2015-0583,
CVE-2015-0584,
CVE-2015-0586,
CVE-2015-0588,
CVE-2015-0589,
CVE-2015-0590,
CVE-2015-0591,
CVE-2015-0592,
CVE-2015-0593,
CVE-2015-0594,
CVE-2015-0595,
CVE-2015-0596,
CVE-2015-0597,
CVE-2015-0598,
CVE-2015-0599,
CVE-2015-0600,
CVE-2015-0601,
CVE-2015-0602,
CVE-2015-0603,
CVE-2015-0604,
CVE-2015-0605,
CVE-2015-0606,
CVE-2015-0607,
CVE-2015-0608,
CVE-2015-0609,
CVE-2015-0610,
CVE-2015-0611,
CVE-2015-0612,
CVE-2015-0613,
CVE-2015-0614,
CVE-2015-0615,
CVE-2015-0616,
CVE-2015-0617,
CVE-2015-0618,
CVE-2015-0619,
CVE-2015-0620,
CVE-2015-0621,
CVE-2015-0622,
CVE-2015-0623,
CVE-2015-0624,
CVE-2015-0626,
CVE-2015-0628,
CVE-2015-0631,
CVE-2015-0632,
CVE-2015-0633,
CVE-2015-0634,
CVE-2015-0635,
CVE-2015-0636,
CVE-2015-0637,
CVE-2015-0638,
CVE-2015-0639,
CVE-2015-0640,
CVE-2015-0641,
CVE-2015-0642,
CVE-2015-0643,
CVE-2015-0644,
CVE-2015-0645,
CVE-2015-0646,
CVE-2015-0647,
CVE-2015-0648,
CVE-2015-0649,
CVE-2015-0650,
CVE-2015-0651,
CVE-2015-0652,
CVE-2015-0653,
CVE-2015-0654,
CVE-2015-0655,
CVE-2015-0656,
CVE-2015-0657,
CVE-2015-0658,
CVE-2015-0659,
CVE-2015-0660,
CVE-2015-0661,
CVE-2015-0662,
CVE-2015-0663,
CVE-2015-0664,
CVE-2015-0665,
CVE-2015-0666,
CVE-2015-0667,
CVE-2015-0668,
CVE-2015-0669,
CVE-2015-0670,
CVE-2015-0671,
CVE-2015-0672,
CVE-2015-0673,
CVE-2015-0674,MEDIUM,6.1,0.4846032802233245
CVE-2015-0675,
CVE-2015-0676,
CVE-2015-0677,
CVE-2015-0678,
CVE-2015-0679,
CVE-2015-0680,
CVE-2015-0681,
CVE-2015-0682,
CVE-2015-0683,
CVE-2015-0684,
CVE-2015-0685,
CVE-2015-0686,
CVE-2015-0687,
CVE-2015-0688,
CVE-2015-0689,HIGH,7.5,9.312187111442444
CVE-2015-0690,
CVE-2015-0691,
CVE-2015-0692,
CVE-2015-0693,
CVE-2015-0694,
CVE-2015-0695,
CVE-2015-0696,
CVE-2015-0697,
CVE-2015-0698,
CVE-2015-0699,
CVE-2015-0700,
CVE-2015-0701,
CVE-2015-0702,
CVE-2015-0703,
CVE-2015-0704,
CVE-2015-0705,
CVE-2015-0706,
CVE-2015-0707,
CVE-2015-0708,
CVE-2015-0709,
CVE-2015-0710,
CVE-2015-0711,
CVE-2015-0712,
CVE-2015-0713,
CVE-2015-0714,
CVE-2015-0715,
CVE-2015-0716,
CVE-2015-0717,
CVE-2015-0718,HIGH,7.5,9.365388798709542
CVE-2015-0721,HIGH,8.0,9.94331449941965
CVE-2015-0722,
CVE-2015-0723,
CVE-2015-0724,
CVE-2015-0725,
CVE-2015-0726,
CVE-2015-0727,
CVE-2015-0728,
CVE-2015-0729,
CVE-2015-0730,
CVE-2015-0731,
CVE-2015-0732,
CVE-2015-0733,
CVE-2015-0734,
CVE-2015-0735,
CVE-2015-0736,
CVE-2015-0737,
CVE-2015-0738,
CVE-2015-0739,
CVE-2015-0740,
CVE-2015-0741,
CVE-2015-0742,
CVE-2015-0743,
CVE-2015-0744,
CVE-2015-0745,
CVE-2015-0746,
CVE-2015-0747,
CVE-2015-0749,MEDIUM,6.1,0.4763184270673141
CVE-2015-0750,
CVE-2015-0751,
CVE-2015-0752,
CVE-2015-0753,
CVE-2015-0754,
CVE-2015-0755,
CVE-2015-0756,
CVE-2015-0757,
CVE-2015-0758,
CVE-2015-0759,
CVE-2015-0760,
CVE-2015-0761,
CVE-2015-0762,
CVE-2015-0763,
CVE-2015-0764,
CVE-2015-0765,
CVE-2015-0766,
CVE-2015-0767,
CVE-2015-0768,
CVE-2015-0769,
CVE-2015-0770,
CVE-2015-0771,
CVE-2015-0772,
CVE-2015-0773,
CVE-2015-0774,
CVE-2015-0775,
CVE-2015-0776,
CVE-2015-0777,
CVE-2015-0778,
CVE-2015-0779,
CVE-2015-0780,CRITICAL,9.8,40.52052154517764
CVE-2015-0781,CRITICAL,9.8,40.52052154517764
CVE-2015-0782,CRITICAL,9.8,40.52052154517764
CVE-2015-0783,MEDIUM,6.5,0.5161917038623339
CVE-2015-0784,HIGH,7.5,9.318448008591412
CVE-2015-0785,HIGH,7.5,9.318448008591412
CVE-2015-0786,CRITICAL,9.8,40.52052154517764
CVE-2015-0787,MEDIUM,6.1,0.4807473544339684
CVE-2015-0788,
CVE-2015-0789,
CVE-2015-0790,
CVE-2015-0791,
CVE-2015-0792,
CVE-2015-0793,
CVE-2015-0794,
CVE-2015-0795,
CVE-2015-0796,HIGH,7.8,9.551682519672518
CVE-2015-0797,
CVE-2015-0798,
CVE-2015-0799,
CVE-2015-0800,
CVE-2015-0801,
CVE-2015-0802,
CVE-2015-0803,
CVE-2015-0804,
CVE-2015-0805,
CVE-2015-0806,
CVE-2015-0807,
CVE-2015-0808,
CVE-2015-0810,
CVE-2015-0811,
CVE-2015-0812,
CVE-2015-0813,
CVE-2015-0814,
CVE-2015-0815,
CVE-2015-0816,
CVE-2015-0817,
CVE-2015-0818,
CVE-2015-0819,
CVE-2015-0820,
CVE-2015-0821,
CVE-2015-0822,
CVE-2015-0823,
CVE-2015-0824,
CVE-2015-0825,
CVE-2015-0826,
CVE-2015-0827,
CVE-2015-0828,
CVE-2015-0829,
CVE-2015-0830,
CVE-2015-0831,
CVE-2015-0832,
CVE-2015-0833,
CVE-2015-0834,
CVE-2015-0835,
CVE-2015-0836,
CVE-2015-0837,MEDIUM,5.9,0.4612647092895786
CVE-2015-0838,
CVE-2015-0839,HIGH,8.1,10.0625693196682
CVE-2015-0840,
CVE-2015-0841,HIGH,7.5,9.1740042124616
CVE-2015-0844,
CVE-2015-0845,
CVE-2015-0846,
CVE-2015-0847,
CVE-2015-0848,
CVE-2015-0850,
CVE-2015-0851,
CVE-2015-0852,
CVE-2015-0853,HIGH,8.8,106.46253844327923
CVE-2015-0854,HIGH,7.8,9.734061016879174
CVE-2015-0855,CRITICAL,9.8,40.627358225540576
CVE-2015-0856,
CVE-2015-0857,CRITICAL,9.8,40.89372978760663
CVE-2015-0858,LOW,3.3,0.0006297270704267915
CVE-2015-0859,
CVE-2015-0860,
CVE-2015-0861,MEDIUM,4.3,0.3380964390896921
CVE-2015-0862,
CVE-2015-0863,HIGH,8.0,9.965884897548136
CVE-2015-0864,HIGH,8.0,9.965884897548136
CVE-2015-0866,
CVE-2015-0867,
CVE-2015-0868,
CVE-2015-0869,
CVE-2015-0870,
CVE-2015-0871,
CVE-2015-0872,
CVE-2015-0873,
CVE-2015-0874,MEDIUM,5.9,0.4680760278392712
CVE-2015-0875,
CVE-2015-0876,
CVE-2015-0877,
CVE-2015-0878,
CVE-2015-0879,
CVE-2015-0880,
CVE-2015-0881,
CVE-2015-0882,
CVE-2015-0883,
CVE-2015-0884,
CVE-2015-0885,
CVE-2015-0886,
CVE-2015-0887,
CVE-2015-0888,
CVE-2015-0889,
CVE-2015-0890,
CVE-2015-0891,
CVE-2015-0892,
CVE-2015-0893,
CVE-2015-0894,
CVE-2015-0895,
CVE-2015-0896,
CVE-2015-0898,
CVE-2015-0899,HIGH,7.5,9.262644954610757
CVE-2015-0900,
CVE-2015-0901,
CVE-2015-0902,
CVE-2015-0903,
CVE-2015-0904,MEDIUM,5.9,0.46871464808485486
CVE-2015-0905,
CVE-2015-0906,
CVE-2015-0907,
CVE-2015-0910,
CVE-2015-0911,
CVE-2015-0912,
CVE-2015-0913,
CVE-2015-0914,
CVE-2015-0915,
CVE-2015-0916,
CVE-2015-0917,
CVE-2015-0918,
CVE-2015-0919,
CVE-2015-0920,
CVE-2015-0921,
CVE-2015-0922,
CVE-2015-0923,
CVE-2015-0924,
CVE-2015-0925,
CVE-2015-0926,
CVE-2015-0928,HIGH,7.5,9.160211717717477
CVE-2015-0929,
CVE-2015-0930,
CVE-2015-0931,
CVE-2015-0932,
CVE-2015-0933,
CVE-2015-0934,
CVE-2015-0935,
CVE-2015-0936,CRITICAL,9.8,395.1127411423279
CVE-2015-0937,
CVE-2015-0938,
CVE-2015-0941,
CVE-2015-0942,
CVE-2015-0943,
CVE-2015-0949,HIGH,7.8,9.531330613582982
CVE-2015-0950,
CVE-2015-0951,
CVE-2015-0955,
CVE-2015-0961,
CVE-2015-0962,
CVE-2015-0967,
CVE-2015-0968,
CVE-2015-0969,
CVE-2015-0970,HIGH,8.8,10.778569998455664
CVE-2015-0971,
CVE-2015-0972,
CVE-2015-0973,
CVE-2015-0974,HIGH,7.8,9.686532307028347
CVE-2015-0976,
CVE-2015-0977,
CVE-2015-0978,
CVE-2015-0979,
CVE-2015-0980,
CVE-2015-0981,
CVE-2015-0982,
CVE-2015-0983,
CVE-2015-0984,
CVE-2015-0985,
CVE-2015-0986,
CVE-2015-0987,
CVE-2015-0988,
CVE-2015-0989,
CVE-2015-0990,
CVE-2015-0991,
CVE-2015-0992,
CVE-2015-0993,
CVE-2015-0994,
CVE-2015-0995,
CVE-2015-0996,
CVE-2015-0997,
CVE-2015-0998,
CVE-2015-0999,
CVE-2015-1000,
CVE-2015-1000000,CRITICAL,9.8,40.754417535695886
CVE-2015-1000001,CRITICAL,9.8,40.6495633504811
CVE-2015-1000002,HIGH,8.2,10.21622687024374
CVE-2015-1000003,CRITICAL,9.8,40.63211039952477
CVE-2015-1000004,MEDIUM,6.1,0.4857694575440546
CVE-2015-1000005,HIGH,7.5,9.344109942296106
CVE-2015-1000006,HIGH,7.5,9.344109942296106
CVE-2015-1000007,HIGH,7.5,9.372236744371433
CVE-2015-1000008,MEDIUM,5.3,0.4233324408609316
CVE-2015-1000009,CRITICAL,9.1,37.84338771171761
CVE-2015-1000010,HIGH,7.5,9.36594293581834
CVE-2015-1000011,CRITICAL,9.8,40.72704941550659
CVE-2015-1000012,HIGH,7.5,9.358018798818796
CVE-2015-1000013,HIGH,7.8,9.74096496710315
CVE-2015-10001,MEDIUM,4.3,3.322053596704342
CVE-2015-1001,
CVE-2015-1002,
CVE-2015-1003,
CVE-2015-1004,
CVE-2015-1005,
CVE-2015-1006,CRITICAL,9.8,39.93723370588736
CVE-2015-1007,HIGH,7.8,9.551682519672518
CVE-2015-1008,
CVE-2015-1009,
CVE-2015-1010,
CVE-2015-1011,
CVE-2015-1012,HIGH,7.5,9.184310115069728
CVE-2015-1013,
CVE-2015-1014,HIGH,7.3,8.93939517866787
CVE-2015-1015,
CVE-2015-1026,
CVE-2015-1027,MEDIUM,5.9,0.4680760278392712
CVE-2015-1028,
CVE-2015-1029,
CVE-2015-1030,
CVE-2015-1031,
CVE-2015-1032,
CVE-2015-1038,
CVE-2015-1039,
CVE-2015-1040,
CVE-2015-1041,
CVE-2015-1042,
CVE-2015-1043,
CVE-2015-1044,
CVE-2015-1045,
CVE-2015-1046,
CVE-2015-1047,
CVE-2015-1048,
CVE-2015-1049,
CVE-2015-1050,
CVE-2015-1051,
CVE-2015-1052,
CVE-2015-1053,
CVE-2015-1054,
CVE-2015-1055,
CVE-2015-1056,
CVE-2015-1057,
CVE-2015-1058,
CVE-2015-1059,
CVE-2015-1060,
CVE-2015-1061,
CVE-2015-1062,
CVE-2015-1063,
CVE-2015-1064,
CVE-2015-1065,
CVE-2015-1066,
CVE-2015-1067,
CVE-2015-1068,
CVE-2015-1069,
CVE-2015-1070,
CVE-2015-1071,
CVE-2015-1072,
CVE-2015-1073,
CVE-2015-1074,
CVE-2015-1075,
CVE-2015-1076,
CVE-2015-1077,
CVE-2015-1078,
CVE-2015-1079,
CVE-2015-1080,
CVE-2015-1081,
CVE-2015-1082,
CVE-2015-1083,
CVE-2015-1084,
CVE-2015-1085,
CVE-2015-1086,
CVE-2015-1087,
CVE-2015-1088,
CVE-2015-1089,
CVE-2015-1090,
CVE-2015-1091,
CVE-2015-1092,
CVE-2015-1093,
CVE-2015-1094,
CVE-2015-1095,
CVE-2015-1096,
CVE-2015-1097,
CVE-2015-1098,HIGH,7.3,8.941313748718901
CVE-2015-1099,
CVE-2015-1100,
CVE-2015-1101,
CVE-2015-1102,
CVE-2015-1103,
CVE-2015-1104,
CVE-2015-1105,
CVE-2015-1106,
CVE-2015-1107,
CVE-2015-1108,
CVE-2015-1109,
CVE-2015-1110,
CVE-2015-1111,
CVE-2015-1112,
CVE-2015-1113,
CVE-2015-1114,
CVE-2015-1115,
CVE-2015-1116,
CVE-2015-1117,
CVE-2015-1118,
CVE-2015-1119,
CVE-2015-1120,
CVE-2015-1121,
CVE-2015-1122,
CVE-2015-1123,
CVE-2015-1124,
CVE-2015-1125,
CVE-2015-1126,
CVE-2015-1127,
CVE-2015-1128,
CVE-2015-1129,
CVE-2015-1130,
CVE-2015-1131,
CVE-2015-1132,
CVE-2015-1133,
CVE-2015-1134,
CVE-2015-1135,
CVE-2015-1136,
CVE-2015-1137,
CVE-2015-1138,
CVE-2015-1139,
CVE-2015-1140,
CVE-2015-1141,
CVE-2015-1142,
CVE-2015-1142857,HIGH,8.6,10.648335577093766
CVE-2015-1143,
CVE-2015-1144,
CVE-2015-1145,
CVE-2015-1146,
CVE-2015-1147,
CVE-2015-1148,
CVE-2015-1149,
CVE-2015-1150,
CVE-2015-1151,
CVE-2015-1152,
CVE-2015-1153,
CVE-2015-1154,
CVE-2015-1155,
CVE-2015-1156,
CVE-2015-1157,
CVE-2015-1158,
CVE-2015-1159,
CVE-2015-1164,
CVE-2015-1165,
